# 15 态等权光电导统计量；eta=0.065 M=600
# omega mean_Re_total mean_Im_total mean_Re_regular mean_Im_regular mean_Re_drude mean_Im_drude std_Re_total std_Im_total std_Re_regular std_Im_regular std_Re_drude std_Im_drude min_Re_total min_Im_total min_Re_regular min_Im_regular min_Re_drude min_Im_drude max_Re_total max_Im_total max_Re_regular max_Im_regular max_Re_drude max_Im_drude
0.028 -13.66587684313747 -5.955041031683749 0.07976685771607747 -0.03384066823914602 -13.74564370085354 -5.921200363444602 1.519000144039999 0.6600370169902114 0.01261292129374542 0.005052841273254475 1.525678577391306 0.6572153871839471 -15.24103130570443 -6.650170725685168 0.06209777172054644 -0.04175443510675217 -15.34096638884275 -6.608416290578416 -10.49911766548482 -4.590628418128206 0.09993508313831886 -0.02661945850653013 -10.57894130936174 -4.557082410186594
0.03 -13.35471488882062 -6.236812258807546 0.07980790095019234 -0.03626327891332661 -13.43452278977081 -6.200548979894219 1.484462279284901 0.6912455459045861 0.01264284211830289 0.005417316487285349 1.491146145200597 0.6882212977848901 -14.89370061845448 -6.964935378643891 0.0621082502112584 -0.04474920453087032 -14.99373671057822 -6.920186174113021 -10.25960613553078 -4.808025973112702 0.1000360921237303 -0.02852242691867083 -10.33949600362789 -4.772075078597488
0.032 -13.03729985125344 -6.496361700997538 0.07985185337132913 -0.03868701564380519 -13.11715170462477 -6.457674685353731 1.449230299295719 0.7199876980656741 0.01267492918450694 0.005782533065340822 1.455919983645084 0.7167606073329649 -14.53938711497436 -7.25490048534294 0.0621194544995748 -0.04774653503789445 -14.63953146155712 -7.207153950305046 -10.01527964177278 -5.00832211815603 0.1001443465827688 -0.03042572220875652 -10.09524043029014 -4.969964519527453
0.034 -12.71547932098814 -6.734078936082141 0.07989873096789445 -0.04111195505898674 -12.79537805195603 -6.692966981023155 1.413509274358765 0.7463067213185006 0.01270920338663509 0.006148542180886546 1.42020516523937 0.7428765479713632 -14.18015277848039 -7.520500928078694 0.06213138521621155 -0.05074660212196899 -14.28041268197609 -7.469754325956725 -9.767560115543922 -5.191816745762118 0.1002599034957017 -0.03232936626472203 -9.847596546848717 -5.15105050142856
0.036 -12.39096782255983 -6.950507242439036 0.0799485508463257 -0.04353817409101104 -12.47091637340616 -6.906969068348024 1.377489505268547 0.7702629233997035 0.01274568708071553 0.006515395348505048 1.38419199314491 0.7666294115879506 -13.81791107970516 -7.762343128805331 0.06214404303324343 -0.05374958220234643 -13.91829390358872 -7.708593546602985 -9.517767076778521 -5.358928039993531 0.1003828238835654 -0.03423338099316019 -9.597883901212271 -5.315751083748333
0.038 -12.0653381109069 -7.146318039255123 0.08000133124787184 -0.04596574999541005 -12.14533944215477 -7.100352289259713 1.341345557289168 0.7919308349774205 0.01278440410658725 0.006883144446031976 1.34805503513019 0.7880937128453421 -13.45441726312619 -7.981176522962598 0.06215742866424253 -0.05675565268264818 -13.55493043600518 -7.92442087027995 -9.267110935541128 -5.510172805170797 0.100513172878992 -0.0361377883205051 -9.34731293324977 -5.464582945592173
0.04 -11.74001660758809 -7.322286267542936 0.08005709156648927 -0.04839476037089099 -11.82007369915457 -7.273891507172047 1.305235753607039 0.8113964771092429 0.01282537981160515 0.007251841736791487 1.311952617021982 0.8073554566289126 -13.09126325345343 -8.177866083244455 0.06217154286441428 -0.0597649920102965 -13.19191427325551 -8.118101091234159 -9.016689479630989 -5.646147518598158 0.1006510198020801 -0.03804261019421051 -9.096981462419388 -5.598142438411931
0.042 -11.41628242740748 -7.479267248572619 0.08011585236800375 -0.0508252831792259 -11.49639827977549 -7.428441965393391 1.269302067296206 0.8287547926839378 0.01286864107596242 0.007621539891967176 1.276026714669069 0.8245095694784753 -12.72987656922438 -8.353366492252595 0.06218638643071634 -0.06277777973615806 -12.83067300746591 -8.290588712516437 -8.767487125440439 -5.767510520340138 0.1007964382415322 -0.03994786858397403 -8.84787393865302 -5.717087775745028
0.044 -11.09526941824564 -7.618175402317102 0.08017763541048659 -0.05325739676526333 -11.17544705365613 -7.564918005551838 1.233670347730695 0.844107284312882 0.0129142163396833 0.007992292013142357 1.24040318035271 0.8396575374695272 -12.37152259931469 -8.508698391036791 0.06220196020207847 -0.06579419657438745 -12.47247210545583 -8.442904194462404 -8.520376487840528 -5.874965634504348 0.100949506141142 -0.04185358548286478 -8.60086301226959 -5.822122654459414
0.046 -10.77797064114019 -7.739965069432188 0.08024246366589803 -0.0556911798771126 -10.85821310480608 -7.684273889555075 1.198450817849292 0.8575598857005138 0.01296213563134962 0.008364151654973144 1.205192240049369 0.8529052775733996 -12.01730960291026 -8.644926975307047 0.06221826505947633 -0.06881442446257076 -12.11841990880198 -8.576112550844476 -8.276121828134144 -5.969247409449951 0.1011103058917137 -0.0437597829086039 -8.356712981957568 -5.913981494923817
